AccountID,CustomerID,ProductID,BranchID,OpenDateKey,Balance,Status,InterestRate
1583,943,7,108,20240905,-225797.96,Active,26.51
1584,1580,2,102,20241114,169951.67,Active,4.81
1585,371,1,102,20241117,926644.44,Active,3.14
1586,703,9,108,20240515,-7462599.17,Active,9.98
1587,1495,4,101,20241019,-2384217.18,Active,9.94
1588,427,9,101,20240524,-5299680.89,Dormant,11.92
1589,1662,5,109,20230814,-873855.06,Active,14.23
1590,206,2,105,20230326,35041.44,Active,5.51
1591,1075,3,106,20230308,1289905.92,Active,5.59
1592,276,3,110,20240716,430782.73,Dormant,3.58
1593,1212,4,106,20230829,-7956808.35,Active,11.12
1594,1620,2,101,20230518,1208237.87,Active,3.97
1595,1222,6,103,20241127,-6244790.21,Dormant,12.88
1596,1590,2,104,20240505,1453359.38,Active,3.53
1597,869,6,109,20240727,-2646779.58,Active,11.25
1598,1893,3,104,20240409,1269666.82,Active,4.17
1599,1521,3,101,20230513,212127.9,Active,5.17
1600,253,6,110,20230402,-1337533.21,Active,10.23
1601,124,3,110,20230203,929517.74,Active,4.99
1602,175,7,107,20230330,-258589.29,Active,24.4
1603,260,5,109,20230220,-5218249.45,Active,15.26
1604,535,3,101,20240906,333533.52,Active,6.2
1605,512,1,102,20240719,26273.35,Dormant,4.63
1606,1960,8,110,20231221,-7317942.11,Active,13.3
1607,1829,5,110,20231004,-565814.96,Active,11.82
1608,713,6,105,20241226,-3430102.35,Active,9.79
1609,983,2,103,20240216,1255318.54,Active,4.13
1610,227,1,109,20231129,90038.32,Active,3.53
1611,252,1,104,20241103,40941.47,Active,7.1
1612,1135,4,102,20231217,-3622139.9,Closed,10.57
1613,1002,3,107,20240603,774903.59,Active,5.45
1614,1664,6,108,20230101,-903847.13,Dormant,12.95
1615,222,6,101,20231104,-3734469.91,Active,9.97
1616,928,2,104,20240214,81770.74,Active,6.21
1617,1985,1,105,20231016,542320.58,Active,5.39
1618,615,4,107,20230814,-1441095.98,Active,13.78
1619,1158,7,103,20240430,-104680.07,Active,39.47
1620,916,7,107,20231114,-178848.09,Active,32.93
1621,1150,1,106,20231020,299248.23,Dormant,6.02
1622,411,10,107,20240222,4336319.52,Dormant,0.0
1623,1889,5,107,20240308,-7122610.21,Active,11.78
1624,724,10,102,20241105,13353089.93,Active,0.0
1625,973,1,101,20241007,87313.75,Active,4.2
1626,206,5,106,20230306,-5033359.28,Active,8.69
1627,239,1,108,20240818,883182.92,Active,6.0
1628,517,1,101,20231009,1123784.98,Active,4.18
1629,1574,9,102,20230911,-6573352.18,Active,12.72
1630,1449,5,110,20240519,-74063.78,Closed,10.37
1631,135,6,103,20230125,-386260.56,Active,13.08
1632,1655,10,105,20240918,16341309.53,Active,0.0
1633,1869,7,110,20230125,-158756.38,Active,32.87
1634,134,4,108,20231024,-4743021.39,Active,13.64
1635,783,10,109,20230915,18872715.58,Dormant,0.0
1636,1957,2,103,20240525,325209.1,Active,4.29
1637,983,10,105,20231210,6581924.25,Active,0.0
1638,895,3,104,20230128,1105714.98,Active,7.35
1639,1219,5,110,20240623,-4569277.15,Active,9.35
1640,1653,1,102,20241212,1067518.85,Active,7.1
1641,883,3,101,20240217,322299.03,Active,3.23
1642,1852,9,103,20240326,-890244.94,Dormant,11.58
1643,1354,1,105,20241203,143522.0,Dormant,7.19
1644,1933,2,104,20231119,554696.1,Active,6.16
1645,1051,10,109,20230322,22181298.84,Active,0.0
1646,301,2,102,20240408,1464040.94,Active,7.33
1647,1101,9,110,20240419,-7718428.43,Active,15.46
1648,1670,2,109,20230411,1392185.54,Active,7.02
1649,284,3,102,20240523,677485.73,Active,6.96
1650,1051,4,110,20230612,-7863705.21,Active,15.79
1651,1910,1,109,20230531,259689.98,Active,6.65
1652,96,7,108,20240522,-96059.44,Dormant,36.0
1653,369,4,107,20240309,-4529261.31,Active,10.75
1654,1566,2,103,20240608,766836.53,Active,5.25
1655,554,3,110,20230511,1005948.1,Active,5.52
1656,949,7,110,20230913,-282981.05,Dormant,36.06
1657,1362,1,105,20230428,65658.91,Active,4.6
1658,530,2,110,20230428,635860.67,Active,4.6
1659,1843,9,104,20231029,-1457382.82,Dormant,10.63
1660,1416,9,109,20230531,-1831839.01,Active,13.92
1661,1596,8,110,20230807,-6393020.25,Active,14.54
1662,816,3,105,20241221,960357.94,Dormant,6.98
1663,1438,5,110,20240914,-3041701.11,Active,12.6
1664,1917,10,107,20240324,1127715.39,Active,0.0
1665,133,8,101,20241030,-1265946.58,Active,11.04
1666,328,6,110,20240329,-6092391.29,Active,14.69
1667,1112,9,103,20240213,-52729.27,Closed,15.76
1668,1595,4,105,20240221,-4300245.51,Active,12.5
1669,1258,1,107,20230902,207051.63,Active,4.16
1670,1542,9,108,20231015,-4835442.57,Active,9.01
1671,1707,2,102,20241104,450549.62,Dormant,3.97
1672,1202,4,106,20231030,-5306390.02,Active,15.9
1673,335,4,107,20231114,-908285.69,Active,10.1
1674,1832,1,106,20230806,280683.97,Dormant,4.12
1675,658,9,109,20230830,-800444.69,Dormant,10.99
1676,45,3,106,20230711,1359737.19,Active,4.25
1677,297,5,102,20241019,-4949422.96,Active,11.72
1678,1788,4,105,20241105,-2225120.75,Active,14.41
1679,1731,2,108,20240628,1133652.65,Dormant,5.18
1680,1531,2,109,20230813,191039.15,Active,4.16
1681,1543,9,101,20230707,-4396299.81,Active,15.67
1682,1775,7,108,20230223,-249998.38,Active,26.62
1683,907,5,107,20241016,-4159924.18,Active,15.96
1684,1720,6,110,20240322,-1518428.35,Active,11.46
1685,543,9,107,20231016,-4950921.92,Active,12.54
1686,510,10,107,20241108,17563742.74,Active,0.0
1687,1038,7,110,20240306,-93705.09,Active,40.07
1688,697,10,105,20240703,24482956.61,Active,0.0
1689,255,10,103,20230626,18198348.93,Active,0.0
1690,1408,8,106,20240530,-2008852.19,Dormant,15.47
1691,92,6,102,20240918,-609550.07,Active,9.09
1692,127,4,110,20230721,-4325648.88,Active,14.28
1693,425,7,106,20231126,-74565.86,Active,41.57
1694,205,9,110,20230615,-2116247.46,Active,11.29
1695,995,1,101,20241005,38135.03,Active,5.95
1696,1653,3,105,20241002,795998.93,Active,5.61
1697,601,7,107,20230712,-204722.52,Dormant,28.93
1698,1765,9,110,20240119,-3507518.71,Active,12.23
1699,1617,7,105,20240508,-48548.78,Dormant,38.76
1700,645,7,106,20240424,-147008.79,Active,31.98
1701,60,10,108,20240214,19671662.5,Active,0.0
1702,453,4,109,20230417,-6451853.78,Active,8.72
1703,1756,6,105,20230204,-6401493.2,Active,15.07
1704,1750,3,107,20230828,505424.49,Active,4.3
1705,1296,6,110,20231103,-4885509.15,Active,10.22
1706,1423,7,103,20240317,-256672.65,Active,26.13
1707,371,8,107,20231215,-7716455.08,Active,12.09
1708,637,7,103,20241113,-229142.67,Active,35.04
1709,213,2,103,20241222,422114.98,Active,7.43
1710,1866,9,105,20240503,-4290600.76,Active,12.38
1711,123,1,109,20240125,23506.0,Active,5.14
1712,812,8,108,20240716,-7933513.88,Dormant,9.46
1713,355,10,110,20240117,22120724.47,Dormant,0.0
1714,1838,1,105,20240918,669726.94,Active,7.47
1715,539,3,107,20230716,115133.39,Dormant,6.29
1716,110,4,109,20230701,-2047266.74,Dormant,14.02
1717,701,4,107,20230317,-2798467.89,Active,12.92
1718,1542,9,101,20230106,-3716573.96,Active,11.13
1719,346,6,105,20241014,-7586504.6,Active,9.81
1720,1376,9,104,20240221,-4052528.38,Active,15.09
1721,1541,5,101,20230405,-299912.48,Active,15.58
1722,1337,6,105,20240519,-5235045.93,Active,11.04
1723,404,2,102,20230326,210775.61,Dormant,3.87
1724,917,5,109,20231216,-4937474.11,Closed,14.02
1725,1398,10,102,20230201,11543377.84,Active,0.0
1726,423,4,105,20230827,-5178265.98,Active,13.59
1727,348,1,104,20241018,1301547.14,Active,5.5
1728,348,2,108,20240114,531091.66,Active,3.06
1729,1641,2,110,20230521,1176273.21,Dormant,7.33
1730,523,6,104,20240405,-313941.11,Active,13.07
1731,471,6,109,20240726,-4049178.48,Active,9.59
1732,470,6,104,20230928,-7054717.76,Dormant,8.59
1733,1768,2,109,20231212,104616.24,Active,6.93
1734,1035,5,109,20240303,-7244773.71,Active,14.82
1735,353,5,105,20240919,-2072426.75,Active,13.53
1736,537,7,101,20230402,-247755.55,Active,27.78
1737,741,2,108,20230628,904548.34,Active,3.98
1738,1132,2,101,20230201,963038.69,Dormant,5.93
1739,1487,6,104,20230723,-5167012.64,Active,9.42
1740,1967,9,109,20231112,-5305510.28,Active,15.06
1741,1647,10,110,20230811,14692353.24,Active,0.0
1742,1591,3,110,20241109,92320.38,Active,7.47
1743,1186,3,108,20230419,157876.54,Active,6.78
1744,520,7,104,20240321,-10928.76,Active,25.61
1745,1226,9,107,20240218,-5698257.17,Active,9.81
1746,418,9,104,20240823,-4759523.52,Active,9.72
1747,1164,2,103,20230414,1463703.08,Active,7.43
1748,1024,1,107,20240622,1380005.98,Dormant,3.71
1749,431,3,109,20230917,1300534.17,Active,7.16
1750,1141,4,103,20230410,-1208360.14,Active,8.84
1751,380,4,103,20230325,-7117261.11,Active,8.62
1752,791,8,107,20240619,-3066249.26,Active,8.84
1753,1723,10,109,20231203,23028984.13,Active,0.0
1754,250,1,109,20240918,126333.5,Active,4.33
1755,1632,2,105,20240922,93506.03,Dormant,6.26
1756,593,6,104,20240121,-5147168.6,Active,9.14
1757,98,8,105,20240310,-3398064.29,Dormant,14.13
1758,1314,3,104,20230519,472977.89,Closed,4.84
1759,648,2,101,20240301,6471.22,Closed,6.3
1760,937,7,103,20240403,-1052.49,Active,38.71
1761,675,10,107,20240904,11219604.44,Active,0.0
1762,1412,1,107,20241204,649843.41,Active,7.04
1763,551,2,102,20240210,20549.83,Dormant,5.91
1764,613,2,102,20231111,1056415.41,Closed,7.01
1765,578,1,108,20240811,812939.11,Active,3.45
1766,1890,10,105,20241104,19424435.15,Active,0.0
1767,31,6,109,20240320,-6093659.86,Active,11.72
1768,603,9,103,20241120,-3054469.14,Active,13.94
1769,830,3,107,20230710,910792.94,Active,6.53
1770,1106,7,109,20230921,-166626.24,Active,40.16
1771,968,9,108,20230806,-6263634.79,Active,9.04
1772,1645,10,107,20230709,4924947.1,Active,0.0
1773,931,7,101,20230827,-207964.04,Active,28.26
1774,179,3,107,20231011,1321888.11,Active,6.44
1775,1740,9,110,20230303,-4494589.06,Active,15.05
1776,620,2,109,20230612,1282316.09,Closed,6.42
1777,1171,6,103,20240131,-7528924.14,Active,14.38
1778,1046,6,102,20230928,-3711536.62,Active,11.93
1779,1375,3,108,20241008,445899.99,Active,5.71
1780,198,9,109,20230805,-1199994.74,Active,9.19
1781,825,3,107,20230515,400140.42,Active,3.73
1782,978,6,109,20240828,-4721697.27,Active,11.87
1783,1806,5,106,20230426,-2167888.3,Dormant,9.49
1784,710,5,106,20240504,-3914547.2,Active,14.76
1785,1597,9,103,20230410,-72944.85,Active,12.83
1786,1782,6,108,20240918,-6652511.07,Active,13.83
1787,1504,1,102,20230523,948545.28,Active,3.99
1788,701,7,105,20231130,-285191.74,Active,32.27
1789,279,5,108,20230514,-7935441.8,Dormant,12.27
1790,1252,6,105,20231024,-90202.08,Active,9.17
1791,1937,9,103,20240423,-1329296.22,Active,10.46
1792,185,3,107,20230114,109659.5,Active,7.24
1793,1908,6,101,20230619,-3877689.08,Active,8.94
1794,1152,1,102,20231126,175136.81,Active,4.67
1795,365,8,102,20240227,-7849386.28,Active,13.43
1796,876,2,101,20240104,1116058.39,Active,4.02
1797,1626,8,101,20240520,-6575483.29,Active,9.52
1798,947,2,107,20240807,890879.01,Active,6.06
1799,991,5,102,20231017,-7024189.66,Active,12.81
1800,1457,6,105,20240822,-1854676.57,Active,13.34
1801,1069,8,107,20240829,-4765129.72,Dormant,12.8
1802,845,6,103,20230124,-4781664.59,Active,10.59
1803,237,7,102,20240731,-287800.85,Active,38.27
1804,290,8,104,20241222,-6447949.18,Active,14.58
1805,1847,2,101,20240420,387467.58,Active,3.2
1806,1150,10,107,20240602,5933586.45,Active,0.0
1807,608,4,106,20241016,-3530910.64,Dormant,12.43
1808,496,6,103,20240220,-3394381.05,Dormant,8.95
1809,1118,7,101,20230724,-223599.57,Active,32.06
1810,449,5,105,20240703,-7451044.07,Active,12.28
1811,1982,3,106,20241201,1200502.7,Closed,4.72
1812,1860,5,107,20230422,-7324285.78,Active,12.55
1813,109,8,108,20240810,-7419745.27,Active,13.79
1814,920,10,106,20230307,9134760.84,Active,0.0
1815,422,10,103,20240428,18365070.07,Active,0.0
1816,1919,6,106,20231222,-901764.05,Active,12.2
1817,1497,1,110,20241011,153473.33,Closed,4.05
1818,206,8,109,20230217,-7534160.1,Closed,9.21
1819,40,3,106,20230712,1208356.52,Active,6.17
1820,797,1,103,20241226,253116.94,Active,3.11
1821,760,4,106,20230809,-6549702.47,Active,15.49
1822,171,3,101,20240906,1339560.25,Active,6.0
1823,1846,6,110,20230212,-2890887.94,Active,15.71
1824,1762,7,101,20230616,-23681.97,Active,26.0
1825,1474,3,106,20240802,1449952.01,Active,5.95
1826,532,8,110,20240901,-2751285.08,Active,11.79
1827,1710,8,102,20241122,-6131630.5,Dormant,13.78
1828,950,10,109,20230430,1713178.31,Active,0.0
1829,1381,6,101,20240817,-7311969.53,Dormant,13.5
1830,99,1,107,20240320,432480.59,Active,6.05
1831,623,1,104,20230724,1035354.03,Active,5.61
1832,714,3,101,20231013,1317552.03,Active,4.93
1833,1431,5,102,20230513,-622468.78,Active,10.75
1834,193,4,106,20240702,-7049976.01,Active,13.12
1835,1118,6,106,20240616,-6091723.3,Active,10.33
1836,1162,6,103,20240704,-413351.62,Active,11.41
1837,835,8,110,20240707,-7527533.23,Active,8.6
1838,1170,7,109,20230526,-17636.94,Active,33.84
1839,978,5,101,20230408,-6237436.61,Closed,15.22
1840,1026,5,103,20241226,-5747418.74,Active,15.67
1841,1168,5,105,20240331,-4669372.66,Active,15.72
1842,461,1,101,20230620,589553.13,Active,5.06
1843,1734,3,106,20230410,492809.51,Active,3.98
1844,1697,1,102,20230409,740352.17,Active,7.43
1845,267,7,103,20231020,-85760.72,Active,32.27
1846,1193,1,103,20241224,992575.7,Active,5.58
1847,449,4,105,20230607,-2681688.34,Active,9.21
1848,1613,1,110,20241002,60710.89,Active,7.03
1849,1387,1,106,20230617,367183.65,Closed,5.87
1850,1139,7,109,20230610,-75983.06,Dormant,24.25
1851,239,2,107,20230705,589480.53,Active,3.99
1852,1900,1,105,20231208,1344680.69,Closed,4.51
1853,1868,8,106,20230219,-6046184.88,Active,15.97
1854,1113,8,106,20240520,-6864818.43,Active,14.96
1855,1216,10,107,20240504,8136279.33,Active,0.0
1856,1727,4,107,20231109,-5384739.9,Active,15.12
1857,1812,3,108,20231130,555695.95,Active,5.34
1858,947,8,101,20241111,-5574479.25,Dormant,9.45
1859,235,2,106,20230108,1262938.73,Active,4.02
1860,13,3,104,20240916,647742.18,Active,7.31
1861,1629,10,103,20230414,2154366.57,Active,0.0
1862,255,9,110,20231216,-7283393.54,Active,13.92
1863,1159,2,107,20240321,160517.6,Active,3.5
1864,1097,6,106,20240702,-4424392.71,Active,9.11
1865,641,10,108,20230819,17411550.9,Active,0.0
1866,193,7,109,20241018,-155029.21,Active,36.76
1867,1584,6,104,20230211,-3856064.17,Active,14.24
1868,1758,4,102,20230722,-4402536.74,Closed,11.32
1869,1042,10,108,20230928,22530759.81,Active,0.0
1870,1970,5,101,20230210,-5275984.42,Active,15.97
1871,1480,8,103,20241118,-59692.27,Active,9.83
1872,604,9,103,20230507,-5020912.86,Active,14.79
1873,1357,3,101,20230618,378691.07,Active,4.25
1874,571,4,103,20240229,-7400210.37,Active,14.95
1875,136,7,106,20240715,-173182.3,Active,36.79
1876,1379,3,101,20240818,192243.43,Closed,5.85
1877,568,3,104,20230505,1278710.59,Active,3.59
1878,736,3,102,20230122,366305.18,Active,6.23
1879,1591,3,109,20230717,141212.04,Active,4.51
1880,520,7,104,20241101,-865.75,Active,41.72
1881,1465,10,104,20240801,23405116.79,Active,0.0
1882,815,10,102,20230204,15472078.5,Active,0.0
1883,1401,1,103,20240130,1486011.85,Active,3.4
1884,1665,2,108,20231201,448508.42,Active,6.89
1885,1936,3,110,20241121,1123862.2,Active,5.39
1886,1609,1,105,20240806,372664.29,Active,7.34
1887,566,2,110,20240813,581261.96,Active,3.73
1888,1642,4,102,20240804,-3387406.52,Active,8.6
1889,832,9,106,20241031,-7752270.08,Closed,11.63
1890,806,8,101,20230112,-3096159.47,Dormant,13.75
1891,173,10,109,20231128,20202455.61,Active,0.0
1892,1191,5,105,20230430,-2438999.6,Closed,8.77
1893,802,4,105,20230430,-4857040.33,Active,9.91
1894,854,6,101,20240804,-2453291.9,Active,13.03
1895,389,3,103,20230802,578625.17,Dormant,4.95
1896,182,5,103,20241005,-2083025.05,Active,14.39
1897,1884,6,109,20230212,-5578639.4,Active,10.5
1898,1391,9,109,20240817,-5108046.14,Active,15.66
1899,1010,10,110,20240611,2903109.86,Active,0.0
1900,1310,4,105,20241030,-7264146.98,Active,13.83
1901,1170,7,105,20230709,-66180.94,Active,34.07
1902,1818,3,105,20241006,1420904.82,Active,7.38
1903,749,1,106,20231204,797911.5,Active,4.01
1904,415,1,104,20240720,117244.94,Active,6.18
1905,1370,9,108,20230316,-3275058.93,Active,11.3
1906,758,8,107,20241031,-7333293.95,Active,12.73
1907,678,8,107,20240413,-4715270.8,Active,15.21
1908,550,6,104,20240519,-2915916.24,Active,10.3
1909,968,5,107,20230823,-3123940.85,Active,13.96
1910,783,2,107,20230710,313723.99,Active,4.26
1911,703,5,106,20230319,-225901.76,Active,13.73
1912,681,10,105,20240728,12947116.46,Active,0.0
1913,818,10,103,20240314,8415864.37,Active,0.0
1914,814,5,108,20240921,-1494704.66,Active,14.9
1915,929,5,103,20241106,-1954798.72,Active,14.33
1916,244,5,103,20230206,-3109207.41,Active,15.5
1917,1368,5,109,20230920,-4688993.63,Dormant,10.36
1918,1928,7,102,20240131,-90299.23,Active,29.7
1919,1472,1,108,20240127,850290.3,Active,3.99
1920,463,2,101,20241102,45951.52,Active,5.91
1921,1016,9,106,20230423,-7362032.75,Active,9.57
1922,755,9,108,20240509,-784405.79,Active,15.49
1923,321,4,106,20240404,-6534381.55,Active,13.43
1924,361,7,109,20230905,-239253.14,Dormant,28.68
1925,1333,8,101,20240928,-943807.5,Closed,9.95
1926,1782,1,109,20230216,616972.29,Active,4.54
1927,303,4,108,20230424,-3729252.77,Active,9.49
1928,1397,6,107,20240313,-1546987.19,Active,12.01
1929,1866,1,101,20240808,1387575.56,Active,5.83
1930,313,8,109,20240303,-549910.35,Active,15.46
1931,1330,9,101,20240517,-339114.03,Active,15.41
1932,1398,3,103,20231009,99503.16,Active,3.84
1933,1735,4,102,20240707,-3432109.86,Active,13.03
1934,1175,2,104,20230725,1144832.68,Active,5.38
1935,178,8,103,20230705,-7272043.28,Active,9.99
1936,1275,6,106,20240106,-5688039.04,Active,12.39
1937,1857,1,110,20240623,967668.13,Active,5.59
1938,993,4,106,20241122,-1066173.13,Active,11.3
1939,1695,4,104,20231221,-1229450.87,Active,9.63
1940,1669,8,104,20240402,-5609518.6,Active,9.93
1941,1246,3,101,20231126,431706.79,Active,6.84
1942,1697,4,106,20240715,-1842739.66,Active,10.2
1943,1039,6,101,20230225,-3782862.33,Active,9.19
1944,2000,8,101,20230517,-4116032.67,Active,11.42
1945,1966,2,109,20230405,1210581.75,Active,6.73
1946,80,2,101,20230304,737596.9,Active,3.7
1947,1321,9,104,20230204,-7148939.93,Active,12.69
1948,1970,3,102,20240123,1445522.59,Active,5.22
1949,1291,7,105,20241206,-160239.71,Active,28.65
1950,411,6,108,20230131,-6042325.64,Active,9.48
1951,1987,4,103,20240523,-1175993.45,Active,9.71
1952,35,2,110,20241218,438763.35,Active,7.49
1953,1373,10,103,20240208,18075195.23,Active,0.0
1954,1762,3,103,20240812,1101644.46,Active,4.59
1955,375,10,106,20240626,5671056.65,Dormant,0.0
1956,497,8,104,20230206,-580019.33,Active,13.36
1957,557,7,108,20241030,-82733.91,Active,38.9
1958,1371,6,104,20241213,-6861336.23,Active,15.62
1959,1338,9,106,20230223,-1230552.34,Active,15.16
1960,1587,7,103,20240916,-120387.79,Active,25.03
1961,1360,7,104,20240921,-171273.17,Active,36.96
1962,791,2,106,20231220,1096015.86,Active,6.56
1963,653,5,110,20240521,-628135.71,Active,9.81
1964,138,6,102,20240805,-3453546.55,Active,13.9
1965,1160,6,106,20241111,-3454708.41,Dormant,8.63
1966,188,10,107,20240312,15014414.23,Active,0.0
1967,1121,8,106,20230915,-6448585.68,Active,8.95
1968,1662,3,101,20240305,381177.79,Active,4.96
1969,31,2,110,20240328,1300448.95,Active,5.23
1970,1356,2,103,20230703,461914.02,Active,7.23
1971,1540,7,110,20230917,-121060.1,Active,33.58
1972,832,1,110,20240312,1432381.71,Active,5.14
1973,874,8,108,20240620,-1889027.42,Closed,14.48
1974,380,3,108,20241017,978399.44,Active,6.04
1975,1965,6,110,20230321,-7712486.1,Active,12.51
1976,1116,7,106,20230316,-71169.43,Active,35.47
1977,1293,10,105,20230509,5473874.81,Active,0.0
1978,783,6,105,20241022,-1547589.99,Active,15.65
1979,1609,10,106,20241121,4951380.58,Active,0.0
1980,248,10,102,20240630,9123334.75,Active,0.0
1981,1654,7,105,20230702,-297956.2,Active,34.13
1982,1888,5,108,20240212,-104756.93,Active,8.87
1983,1983,9,108,20230513,-3195363.61,Active,10.82
1984,892,8,107,20230116,-2417063.81,Active,11.86
1985,634,2,107,20240917,1224507.39,Active,4.74
1986,1415,1,105,20230420,1286993.52,Active,3.15
1987,723,6,104,20230324,-3788565.19,Active,8.78
1988,1997,5,110,20230509,-3441665.99,Active,9.9
1989,162,2,110,20240510,975460.71,Active,3.62
1990,457,6,104,20240515,-443885.67,Active,11.28
1991,17,3,106,20230710,525297.09,Active,3.73
1992,847,4,107,20241003,-2432691.83,Dormant,15.91
1993,1258,5,109,20231007,-4985081.15,Active,12.7
1994,687,10,107,20241130,9042683.1,Active,0.0
1995,508,5,106,20241025,-6042068.04,Closed,15.06
1996,599,4,105,20240624,-5686841.61,Active,14.39
1997,626,10,102,20230102,10190287.24,Active,0.0
1998,1543,10,104,20240129,20927693.14,Active,0.0
1999,1185,8,105,20230523,-1849998.88,Dormant,15.11
2000,541,1,109,20241213,1138846.64,Active,6.77
2001,351,3,104,20230803,72568.61,Active,4.48
2002,1240,8,104,20231120,-7907201.02,Active,13.52
2003,1579,9,110,20241022,-6872162.05,Active,10.52
2004,213,1,110,20230114,668869.05,Active,3.28
2005,1763,8,101,20240102,-3857494.97,Dormant,10.76
2006,713,4,105,20240114,-5060863.19,Active,14.38
2007,968,10,103,20240107,21549015.97,Active,0.0
2008,88,5,105,20240228,-4555145.71,Active,14.86
2009,132,3,110,20230830,335945.66,Active,3.25
2010,1838,6,102,20230717,-1134065.34,Active,9.36
2011,946,6,107,20230116,-6921337.23,Active,12.47
2012,390,6,110,20230502,-2732185.49,Active,13.58
2013,5,9,107,20240919,-7768276.19,Active,9.09
2014,448,2,105,20240324,1059018.59,Active,5.49
2015,1425,6,107,20231003,-3133696.04,Active,9.13
2016,1111,9,106,20240106,-432060.53,Dormant,10.04
2017,391,7,103,20230913,-279836.44,Active,37.34
2018,510,4,105,20240322,-3687278.4,Active,9.87
2019,1344,2,101,20240930,452585.47,Active,5.98
2020,852,9,107,20230519,-6262376.06,Active,12.55
2021,1131,6,103,20240512,-4574192.88,Active,10.6
2022,1965,1,103,20231229,1329295.34,Active,5.94
2023,1992,8,108,20240331,-7119685.15,Active,8.98
2024,77,5,104,20241021,-6739705.5,Active,8.94
2025,1626,6,101,20231018,-1348787.71,Active,14.61
2026,575,7,107,20240408,-101502.14,Active,32.07
2027,1787,3,104,20230602,302361.73,Active,5.34
2028,1625,4,101,20241122,-1133522.79,Active,9.51
2029,221,4,104,20240312,-7028627.01,Active,10.22
2030,520,7,108,20230820,-132291.96,Active,37.21
2031,1846,7,108,20230620,-109560.03,Active,38.68
2032,875,3,108,20230516,914899.1,Active,4.56
2033,511,1,103,20241103,417713.02,Active,4.67
2034,1929,3,104,20231213,1102339.47,Active,5.5
2035,999,3,104,20240803,44536.03,Dormant,4.22
2036,1623,3,101,20230427,191456.64,Active,4.33
2037,1992,10,101,20230919,2726240.98,Closed,0.0
2038,1356,3,105,20230423,79126.67,Active,4.68
2039,1800,7,105,20231102,-198166.15,Active,33.84
2040,1963,2,108,20241008,963647.48,Active,6.11
2041,534,7,102,20230912,-186689.58,Dormant,38.98
2042,375,5,101,20230303,-3121222.89,Active,13.3
2043,1787,8,103,20240813,-6319527.34,Active,12.02
2044,1036,2,103,20230408,234172.21,Active,5.69
2045,1198,6,107,20240422,-3183913.24,Active,12.5
2046,1874,9,103,20240223,-7579876.81,Active,12.14
2047,925,10,102,20241108,19963514.47,Active,0.0
2048,97,2,109,20230421,687376.52,Active,5.31
2049,710,9,107,20230728,-6468372.21,Active,14.07
2050,1877,2,108,20230222,1282731.56,Active,6.88
2051,1421,1,104,20241105,897798.09,Active,4.59
2052,1269,10,105,20241128,17513900.72,Active,0.0
2053,1815,2,108,20240715,153933.47,Dormant,3.79
2054,1937,7,105,20230609,-74932.0,Active,34.04
2055,44,6,105,20230421,-1239745.47,Active,9.35
2056,1391,6,105,20230820,-4749265.72,Dormant,13.35
2057,394,4,101,20240706,-5554230.81,Active,14.62
2058,594,5,105,20240526,-3570408.02,Active,15.29
2059,1029,9,108,20231021,-4093167.85,Active,12.85
2060,555,8,101,20231115,-6445293.92,Active,8.58
2061,1400,7,109,20231205,-205306.42,Active,25.28
2062,642,4,108,20240609,-3999839.81,Dormant,13.18
2063,814,7,104,20230423,-47987.5,Active,39.8
2064,849,4,105,20231026,-1520642.89,Active,15.41
2065,1628,3,103,20240826,1368160.74,Active,5.55
2066,165,7,106,20240611,-162821.08,Active,26.55
2067,57,6,110,20240429,-5814765.6,Active,9.68
2068,240,2,106,20241127,1386166.77,Active,7.3
2069,448,1,103,20230201,887527.16,Active,4.42
2070,1192,7,104,20231003,-130767.49,Active,32.34
2071,316,7,103,20230902,-248000.44,Active,37.01
2072,1954,3,101,20230709,647765.21,Active,3.34
2073,1277,9,101,20240111,-5188141.69,Active,12.63
2074,420,2,104,20240416,982397.22,Active,6.42
2075,559,10,109,20240207,21365857.58,Dormant,0.0
2076,132,2,103,20230312,1275905.09,Dormant,3.42
2077,1602,2,106,20230530,1124025.74,Dormant,5.3
2078,231,6,109,20230320,-1271546.94,Active,11.77
2079,1023,7,105,20240422,-268088.85,Active,25.87
2080,1088,6,105,20240709,-4472362.55,Active,8.94
2081,626,3,101,20230130,64827.78,Active,4.75
2082,1030,8,108,20230719,-5124333.53,Dormant,12.1
2083,1067,6,107,20240126,-5120556.76,Dormant,10.61
2084,1534,5,102,20240913,-4786557.05,Active,13.93
2085,1349,3,102,20240529,916162.0,Active,6.22
2086,297,3,102,20230425,290768.6,Active,3.08
2087,94,5,103,20240820,-4913287.17,Active,12.49
2088,231,5,108,20230303,-7504404.21,Active,15.38
2089,1766,2,102,20240912,707118.1,Active,5.77
2090,1558,7,110,20230310,-182823.11,Active,41.58
2091,1415,9,102,20240828,-5230917.08,Active,12.35
2092,1507,9,101,20240724,-503253.82,Active,15.06
2093,43,3,101,20230929,94519.55,Active,4.57
2094,331,9,106,20230805,-1587464.72,Dormant,11.47
2095,8,6,101,20240428,-2646767.81,Active,9.85
2096,1085,4,109,20241006,-5692785.77,Active,15.51
2097,332,7,110,20240603,-51274.83,Active,38.01
2098,128,1,108,20240128,597763.26,Active,6.14
2099,937,7,104,20240926,-257338.37,Active,27.19
