TransactionID,AccountID,DateKey,Channel,TxnType,Amount,IsFraudFlag
55330,920,20240204,UPI,Payment,453394.79,0
55331,1070,20240405,POS,Payment,345459.0,0
55332,344,20230315,ATM,Transfer,72847.32,0
55333,2539,20240627,POS,Withdrawal,161173.87,0
55334,3348,20230611,Branch,EMI,340661.17,0
55335,2455,20241013,Branch,Withdrawal,336939.28,0
55336,441,20230619,UPI,Fee,46618.23,0
55337,2837,20230116,UPI,Deposit,172348.46,0
55338,3230,20231016,NetBanking,Transfer,282579.06,0
55339,2784,20230520,UPI,Deposit,6343.5,0
55340,1423,20231227,UPI,Payment,240400.96,0
55341,746,20240216,POS,EMI,249370.22,0
55342,301,20231020,Branch,Fee,316949.93,0
55343,125,20230222,NetBanking,Deposit,45791.01,0
55344,467,20230504,NetBanking,EMI,92606.7,0
55345,2371,20240229,NetBanking,Transfer,467683.02,0
55346,1985,20230102,ATM,Fee,472589.35,0
55347,1728,20230407,Branch,Fee,303894.62,0
55348,2053,20240613,UPI,Fee,47296.85,0
55349,126,20230214,ATM,Withdrawal,357863.15,0
55350,2925,20231210,POS,Payment,176104.64,0
55351,502,20230701,POS,Interest,128036.6,0
55352,2493,20230729,MobileApp,EMI,448081.01,0
55353,3301,20230802,Branch,Interest,98265.84,0
55354,735,20240817,POS,EMI,430302.53,0
55355,3427,20240318,Branch,EMI,176331.07,0
55356,3331,20240319,UPI,Interest,43995.04,0
55357,126,20240411,UPI,Payment,10999.64,0
55358,3258,20230324,UPI,Payment,215179.74,0
55359,3254,20230425,UPI,Withdrawal,360472.68,0
55360,729,20230227,POS,Deposit,166394.6,0
55361,3075,20240710,POS,EMI,244759.29,0
55362,3138,20231120,POS,EMI,115214.16,0
55363,738,20240617,MobileApp,Interest,266696.88,0
55364,2790,20240410,Branch,Fee,263237.33,0
55365,2396,20240616,Branch,Withdrawal,453135.97,0
55366,2928,20240104,Branch,Deposit,318731.84,0
55367,684,20240818,MobileApp,Withdrawal,172730.77,0
55368,3465,20230717,ATM,Withdrawal,465997.83,0
55369,2650,20240917,NetBanking,Withdrawal,370116.6,0
55370,940,20230102,NetBanking,Interest,118464.78,0
55371,2473,20231227,POS,Deposit,427013.0,0
55372,246,20240224,POS,Deposit,419676.67,0
55373,1542,20230301,MobileApp,Deposit,56420.01,0
55374,3109,20240317,Branch,Interest,144728.04,0
55375,2609,20230704,UPI,EMI,178518.0,0
55376,2908,20230505,MobileApp,Payment,247739.77,0
55377,3057,20230830,MobileApp,Withdrawal,456667.53,0
55378,1629,20240520,Branch,Interest,406667.15,0
55379,437,20240427,POS,Fee,95338.68,0
55380,1633,20230213,UPI,Payment,426198.58,0
55381,1718,20231221,NetBanking,Withdrawal,322262.9,0
55382,1529,20230603,ATM,Withdrawal,24147.05,0
55383,237,20240502,Branch,EMI,309746.34,0
55384,852,20241219,POS,Interest,254650.6,0
55385,1517,20240730,NetBanking,Payment,257537.18,0
55386,2703,20240914,UPI,Withdrawal,293765.74,0
55387,2920,20240226,ATM,Fee,292927.54,0
55388,2580,20240218,UPI,Deposit,322785.3,0
55389,3114,20240122,UPI,Payment,119569.22,0
55390,3442,20230125,POS,EMI,39767.92,0
55391,2385,20230824,NetBanking,Deposit,291033.31,0
55392,536,20230204,NetBanking,EMI,10807.26,0
55393,832,20230806,Branch,Transfer,482547.42,0
55394,1424,20241021,UPI,Fee,421168.46,0
55395,1797,20230610,ATM,Transfer,391371.67,0
55396,3002,20230313,UPI,EMI,206694.2,0
55397,1932,20241017,ATM,Payment,407118.35,0
55398,2810,20240402,MobileApp,Fee,111594.55,0
55399,1115,20231110,ATM,EMI,349367.75,0
55400,2188,20230121,ATM,Deposit,451059.91,0
55401,3110,20230909,Branch,Deposit,429525.42,0
55402,2144,20230318,ATM,Transfer,256474.1,0
55403,1190,20240515,Branch,Interest,254865.5,0
55404,2890,20230211,ATM,Transfer,28922.76,0
55405,935,20230817,MobileApp,Withdrawal,189913.33,0
55406,1212,20241120,UPI,Payment,269750.33,0
55407,345,20230525,Branch,Payment,56162.04,0
55408,1890,20240709,MobileApp,Deposit,76119.54,0
55409,2690,20241201,MobileApp,Withdrawal,62029.35,0
55410,2213,20240513,MobileApp,Withdrawal,480483.66,1
55411,1585,20230503,NetBanking,EMI,4623.17,0
55412,3040,20230629,POS,Withdrawal,26744.66,0
55413,1520,20230928,UPI,Deposit,473208.88,0
55414,1192,20230603,MobileApp,Deposit,355803.01,0
55415,144,20240714,NetBanking,Fee,73956.64,0
55416,271,20230911,NetBanking,Interest,492297.58,0
55417,3326,20240124,Branch,Interest,127934.14,0
55418,3025,20240319,UPI,Fee,294965.82,0
55419,3211,20230402,ATM,Fee,217297.67,0
55420,2963,20240206,MobileApp,Payment,243077.02,0
55421,2092,20231008,Branch,Withdrawal,358172.31,0
55422,435,20240825,Branch,Interest,131858.19,0
55423,1858,20230514,NetBanking,Fee,493163.43,0
55424,2293,20240219,MobileApp,Deposit,53171.99,0
55425,3460,20230716,UPI,Transfer,203803.84,0
55426,2255,20240112,UPI,Withdrawal,313387.62,0
55427,981,20240916,Branch,Withdrawal,149506.1,0
55428,1462,20231018,ATM,Deposit,345248.28,0
55429,3447,20240106,Branch,Deposit,54009.74,0
55430,34,20230803,Branch,Interest,403162.1,0
55431,763,20231023,Branch,Fee,318349.93,0
55432,2478,20240422,Branch,Interest,225024.6,0
55433,1727,20240125,UPI,Payment,451899.89,0
55434,1762,20230705,ATM,Fee,170283.36,0
55435,1363,20231118,ATM,EMI,153646.07,0
55436,1440,20230612,Branch,Transfer,281660.68,0
55437,2324,20240327,Branch,Withdrawal,212376.43,0
55438,937,20240207,Branch,Payment,431967.49,0
55439,3000,20240219,ATM,Interest,474832.24,0
55440,835,20240418,Branch,Withdrawal,307434.79,0
55441,2804,20230303,MobileApp,Deposit,422903.01,0
55442,1361,20231107,MobileApp,Payment,127288.86,0
55443,3058,20241209,MobileApp,Fee,209595.05,0
55444,766,20241127,POS,Payment,416510.91,0
55445,1766,20241111,ATM,Fee,225568.8,0
55446,2768,20230414,ATM,Withdrawal,354410.94,0
55447,177,20230512,POS,Fee,104685.57,0
55448,695,20230405,Branch,Fee,81453.81,0
55449,109,20240112,UPI,Interest,468814.52,0
55450,1465,20230228,Branch,EMI,306797.47,0
55451,1698,20240825,ATM,Transfer,366771.81,0
55452,1433,20240901,MobileApp,Fee,317948.8,0
55453,2223,20230115,UPI,Deposit,482393.24,0
55454,2019,20230329,UPI,Payment,116808.26,0
55455,1543,20240124,NetBanking,Withdrawal,18515.21,0
55456,2002,20240824,Branch,Deposit,409619.15,0
55457,342,20241201,MobileApp,Withdrawal,360612.65,0
55458,2807,20230416,Branch,Withdrawal,383609.01,0
55459,137,20240709,ATM,Transfer,355377.4,0
55460,3075,20241015,ATM,Fee,133726.97,0
55461,1623,20230323,NetBanking,EMI,406152.12,0
55462,2798,20230723,ATM,EMI,121110.86,0
55463,3220,20241107,MobileApp,Deposit,25784.63,0
55464,472,20241214,NetBanking,Transfer,118717.65,0
55465,118,20230602,POS,Payment,79034.5,0
55466,253,20230124,Branch,Transfer,227387.23,0
55467,706,20241121,UPI,Payment,406561.57,0
55468,3237,20240722,NetBanking,Withdrawal,282398.64,0
55469,974,20230211,ATM,Interest,15866.9,0
55470,2162,20230917,MobileApp,Withdrawal,33921.57,0
55471,2357,20240621,UPI,EMI,177733.26,0
55472,3418,20240907,Branch,EMI,436980.47,0
55473,2604,20230720,MobileApp,Fee,90115.38,0
55474,3134,20240824,Branch,Transfer,298067.4,0
55475,1372,20240924,ATM,Withdrawal,443726.22,0
55476,3077,20230417,Branch,Transfer,405279.47,0
55477,2972,20231120,ATM,Payment,20769.48,0
55478,3403,20240603,NetBanking,Withdrawal,175699.98,0
55479,101,20231127,POS,Fee,128207.27,0
55480,512,20240328,ATM,Fee,323124.17,0
55481,1222,20241103,UPI,Withdrawal,312844.21,0
55482,3417,20230402,UPI,EMI,175600.79,0
55483,2419,20240109,Branch,Withdrawal,479080.87,0
55484,1755,20230720,NetBanking,Withdrawal,144084.16,0
55485,2809,20241108,NetBanking,Deposit,306774.99,0
55486,1967,20230106,Branch,EMI,233349.84,0
55487,1468,20241205,UPI,Withdrawal,297583.8,0
55488,3435,20230414,UPI,EMI,36159.03,0
55489,492,20240124,MobileApp,Interest,420220.84,0
55490,3410,20230404,MobileApp,Payment,103698.74,0
55491,1163,20230504,POS,Transfer,367405.26,0
55492,1538,20230119,POS,EMI,105605.57,0
55493,173,20240317,ATM,Withdrawal,176238.1,0
55494,658,20230714,Branch,EMI,397726.61,0
55495,1599,20230129,MobileApp,Payment,12930.97,0
55496,879,20240106,Branch,Deposit,456124.56,0
55497,1283,20241024,POS,Interest,92981.43,0
55498,1595,20230403,POS,Deposit,465999.85,0
55499,2801,20241220,NetBanking,Fee,230849.04,0
55500,2979,20231208,Branch,Deposit,121513.79,0
55501,2641,20240519,POS,Interest,293629.82,0
55502,2291,20231212,POS,Withdrawal,181485.59,0
55503,935,20230805,NetBanking,EMI,190331.22,0
55504,90,20231027,ATM,EMI,69102.35,0
55505,1468,20240611,NetBanking,EMI,209601.53,0
55506,2803,20240603,NetBanking,Withdrawal,484392.87,0
55507,2545,20241209,Branch,EMI,213292.21,0
55508,2007,20230528,NetBanking,Withdrawal,49187.51,0
55509,853,20230918,Branch,Withdrawal,478430.52,0
55510,418,20240825,POS,Deposit,42122.43,0
55511,859,20230304,NetBanking,Deposit,165994.86,0
55512,2805,20230507,POS,Fee,402456.55,0
55513,2512,20231206,ATM,Deposit,240091.85,0
55514,333,20230302,MobileApp,Withdrawal,69901.43,1
55515,784,20241002,MobileApp,Withdrawal,423265.58,0
55516,2222,20240517,Branch,Payment,145865.65,0
55517,2721,20230110,UPI,Deposit,256040.56,0
55518,633,20230831,MobileApp,Deposit,117297.89,0
55519,234,20230315,POS,EMI,383231.9,0
55520,1007,20241103,MobileApp,Withdrawal,192278.91,0
55521,2392,20240718,NetBanking,Payment,296737.59,0
55522,3466,20240628,ATM,Payment,182415.59,0
55523,2197,20231208,NetBanking,Payment,423722.34,0
55524,3335,20241029,MobileApp,Transfer,204394.47,0
55525,2907,20230421,NetBanking,Fee,88607.41,0
55526,665,20230220,NetBanking,Transfer,100464.61,0
55527,2074,20230401,NetBanking,EMI,383586.1,0
55528,77,20240710,Branch,Payment,118494.86,0
55529,942,20240710,UPI,EMI,288666.08,0
55530,1062,20240305,Branch,Withdrawal,55639.62,0
55531,716,20241109,NetBanking,Transfer,278275.19,0
55532,2982,20230723,UPI,Deposit,96446.79,0
55533,1556,20240827,UPI,Deposit,314083.9,0
55534,2194,20230305,MobileApp,Fee,10625.04,0
55535,1438,20241002,UPI,Deposit,254425.77,0
55536,721,20231017,POS,EMI,126181.11,0
55537,1666,20240204,ATM,Fee,127318.04,0
55538,1180,20240401,Branch,EMI,131975.18,0
55539,2044,20240905,POS,EMI,393156.67,0
55540,2512,20230517,MobileApp,EMI,440272.25,0
55541,2173,20231211,UPI,EMI,479043.78,0
55542,1662,20240426,ATM,Interest,268176.07,0
55543,1098,20240917,ATM,EMI,458032.97,0
55544,1558,20240615,POS,Fee,45391.71,0
55545,1128,20240913,POS,Transfer,175619.35,0
55546,1521,20241214,POS,Deposit,247519.25,0
55547,1705,20231230,MobileApp,EMI,493779.91,0
55548,2178,20231211,ATM,Transfer,266945.23,0
55549,2151,20230714,POS,EMI,342901.58,0
55550,1185,20240404,ATM,Transfer,443437.86,0
55551,375,20240805,NetBanking,Withdrawal,9574.64,0
55552,323,20230720,POS,Withdrawal,489107.14,0
55553,2691,20240509,ATM,Interest,499617.74,0
55554,1223,20241006,NetBanking,Fee,377385.58,0
55555,29,20241028,NetBanking,Payment,94554.08,0
55556,1943,20240914,UPI,Payment,279438.12,0
55557,1085,20230228,POS,Fee,396155.19,0
55558,1504,20230821,MobileApp,EMI,139018.11,0
55559,1824,20240707,Branch,Transfer,414880.63,0
55560,2031,20230521,POS,Withdrawal,148516.9,0
55561,1820,20231101,MobileApp,EMI,165913.52,0
55562,3285,20240511,ATM,EMI,298139.72,0
55563,1146,20231222,UPI,Fee,393608.62,0
55564,29,20241230,Branch,Deposit,331090.17,0
55565,2366,20240813,UPI,Interest,195762.68,0
55566,1149,20230318,UPI,Payment,101596.62,0
55567,1404,20240607,MobileApp,Payment,202105.4,0
55568,2248,20231025,NetBanking,Fee,222564.63,0
55569,463,20230704,NetBanking,Fee,227192.91,0
55570,796,20230317,Branch,Interest,289159.64,0
55571,618,20240921,Branch,Transfer,104299.72,0
55572,390,20230417,UPI,Interest,95696.52,0
55573,1761,20240621,Branch,Payment,488925.59,0
55574,1607,20230512,ATM,Payment,330513.23,0
55575,2883,20230421,POS,Deposit,316290.46,0
55576,3359,20240217,UPI,Transfer,301580.59,0
55577,2520,20231102,MobileApp,Interest,438361.91,0
55578,3013,20230612,ATM,Transfer,211283.5,0
55579,141,20230805,POS,Fee,246054.57,0
55580,194,20231230,MobileApp,Deposit,212211.31,0
55581,2956,20240925,UPI,Deposit,269043.31,0
55582,1296,20240416,Branch,EMI,82586.41,0
55583,2876,20231216,UPI,Interest,320415.6,0
55584,2461,20240215,MobileApp,Deposit,149580.51,0
55585,3157,20241229,NetBanking,Interest,395306.67,0
55586,1540,20240909,ATM,Payment,244889.29,0
55587,2994,20241211,ATM,Interest,232960.83,0
55588,3181,20231107,MobileApp,Payment,171104.2,0
55589,1573,20241223,MobileApp,Transfer,414654.71,0
55590,1341,20231203,ATM,Payment,412422.55,0
55591,2665,20240617,ATM,Interest,399055.63,0
55592,1035,20240622,UPI,Interest,99138.76,0
55593,693,20230117,NetBanking,Payment,270794.94,0
55594,2007,20241204,MobileApp,EMI,485388.49,0
55595,2901,20241107,Branch,Payment,314831.28,0
55596,342,20230830,NetBanking,EMI,113102.12,0
55597,2368,20240616,POS,Deposit,324483.02,0
55598,2362,20230926,ATM,Deposit,467144.83,0
55599,3120,20241224,Branch,EMI,264441.54,0
55600,2571,20230930,MobileApp,Fee,238500.01,0
55601,1312,20240324,Branch,Withdrawal,481507.2,0
55602,1192,20230329,ATM,Fee,123983.85,0
55603,2922,20230710,POS,Interest,153253.27,0
55604,2927,20230421,POS,Payment,358265.07,0
55605,931,20241114,POS,Deposit,119436.52,0
55606,1556,20230618,ATM,Interest,134710.72,0
55607,1404,20230411,UPI,Deposit,150030.94,0
55608,2284,20240204,POS,Payment,284974.24,0
55609,700,20230213,UPI,Interest,139661.29,0
55610,3317,20231116,UPI,Transfer,491367.52,0
55611,3160,20240103,MobileApp,EMI,438845.27,0
55612,1597,20241225,UPI,Fee,458669.29,0
55613,253,20241226,UPI,Interest,374578.6,0
55614,1752,20230701,Branch,Transfer,21782.01,0
55615,1084,20230826,MobileApp,Deposit,199629.29,0
55616,3060,20230617,MobileApp,Deposit,193520.13,0
55617,3009,20230722,Branch,Payment,406971.74,0
55618,2216,20230512,UPI,Fee,54153.83,0
55619,311,20230329,UPI,EMI,315063.81,0
55620,3287,20241020,Branch,Withdrawal,405696.88,0
55621,2256,20230424,NetBanking,Deposit,259586.06,0
55622,867,20240211,ATM,Payment,86037.31,0
55623,2529,20241104,Branch,Payment,436514.63,0
55624,2309,20231227,NetBanking,Interest,97906.34,0
55625,1350,20240303,UPI,Payment,299694.8,0
55626,2926,20241020,POS,Interest,460200.59,0
55627,2964,20230609,NetBanking,Payment,396162.29,0
55628,1583,20230828,Branch,Interest,160631.1,0
55629,1654,20241102,ATM,Interest,460989.69,0
55630,2081,20240408,ATM,Payment,169101.75,0
55631,712,20241221,NetBanking,EMI,429096.84,0
55632,2764,20230207,MobileApp,Interest,248211.62,0
55633,1663,20240226,Branch,Interest,239376.14,0
55634,3069,20240531,POS,Fee,170495.1,0
55635,336,20230627,POS,Interest,113569.0,0
55636,2709,20240721,ATM,Deposit,104001.3,0
55637,2260,20230725,Branch,Withdrawal,486670.4,0
55638,1421,20230918,POS,Interest,264755.59,0
55639,2600,20230930,ATM,EMI,238681.78,0
55640,2204,20240105,POS,Payment,209019.76,0
55641,3287,20240318,POS,Payment,70958.99,0
55642,1005,20230809,Branch,Deposit,137042.28,0
55643,3391,20230624,ATM,Interest,120676.65,0
55644,3134,20240621,MobileApp,Withdrawal,178648.74,0
55645,732,20230201,UPI,Deposit,141418.24,0
55646,2099,20241006,ATM,EMI,456750.85,0
55647,2583,20230314,UPI,Transfer,474801.01,0
55648,2862,20230706,NetBanking,Transfer,86300.46,0
55649,3015,20230111,MobileApp,EMI,495261.87,0
55650,1700,20230726,POS,Interest,180337.3,0
55651,578,20230223,POS,EMI,261147.86,0
55652,3484,20231128,POS,Transfer,107309.41,0
55653,2930,20230117,Branch,Fee,193630.75,0
55654,3349,20230321,NetBanking,Interest,32643.69,0
55655,2235,20230224,POS,Payment,91130.77,0
55656,1595,20240708,UPI,Payment,447076.08,0
55657,2675,20240820,Branch,EMI,210619.86,0
55658,2019,20240303,UPI,EMI,471913.8,0
55659,1140,20240218,ATM,Deposit,176098.28,0
55660,1553,20240617,Branch,Withdrawal,173203.3,0
55661,788,20230209,UPI,Payment,278979.35,0
55662,3037,20230702,UPI,Payment,457527.27,0
55663,2703,20241109,UPI,Fee,193053.34,0
55664,463,20231009,ATM,Payment,330502.63,0
55665,2643,20241105,ATM,Deposit,385667.81,0
55666,2399,20231111,NetBanking,Interest,412956.8,0
55667,2071,20230111,Branch,Interest,477395.25,0
55668,3087,20240818,UPI,Fee,158467.03,0
55669,1492,20240210,UPI,Withdrawal,271443.96,0
55670,3273,20240925,NetBanking,EMI,241029.23,0
55671,2921,20230616,Branch,Payment,210782.26,0
55672,2774,20230726,NetBanking,Deposit,465746.59,0
55673,1460,20240527,POS,Withdrawal,41794.17,0
55674,1736,20231006,UPI,Deposit,427675.49,0
55675,1670,20240905,ATM,EMI,351316.15,0
55676,2324,20240918,MobileApp,Fee,350849.56,0
55677,2315,20240221,POS,Interest,412815.26,0
55678,509,20230702,ATM,Interest,94500.44,0
55679,1513,20230924,POS,Deposit,97241.33,0
55680,978,20230411,POS,EMI,282716.72,0
55681,3292,20241228,NetBanking,Deposit,153252.44,0
55682,428,20230828,UPI,Withdrawal,198622.05,0
55683,3475,20231220,ATM,Fee,79577.3,0
55684,144,20230417,UPI,Deposit,219734.25,0
55685,640,20240128,NetBanking,Fee,134951.14,0
55686,719,20230830,MobileApp,Fee,489214.33,0
55687,1989,20240607,UPI,Transfer,469406.71,0
55688,11,20230826,UPI,Deposit,92493.97,0
55689,2264,20230725,POS,Deposit,182878.19,0
55690,1882,20230725,MobileApp,Payment,201217.0,0
55691,2143,20240312,UPI,Deposit,134143.28,0
55692,454,20240108,NetBanking,Interest,97172.26,0
55693,2047,20241224,POS,Withdrawal,415077.34,0
55694,2461,20240303,UPI,Fee,476217.85,0
55695,1553,20240516,Branch,Payment,3710.59,0
55696,3112,20230608,NetBanking,Interest,292957.57,0
55697,1905,20240620,MobileApp,Payment,352910.02,0
55698,721,20241106,ATM,EMI,364920.52,0
55699,3363,20240928,Branch,Payment,192139.13,0
55700,2203,20230725,UPI,Transfer,354587.99,0
55701,3156,20231026,NetBanking,Deposit,24123.15,0
55702,495,20230213,POS,Interest,256486.05,0
55703,3263,20240919,POS,Fee,102113.65,0
55704,3347,20241024,POS,EMI,189969.47,0
55705,1052,20240818,ATM,Deposit,139891.63,0
55706,462,20230922,UPI,Fee,90959.78,0
55707,1036,20230430,ATM,Payment,490400.2,0
55708,1105,20240525,ATM,Transfer,23401.71,0
55709,1128,20231027,ATM,Transfer,166324.56,0
55710,1479,20230316,POS,Deposit,466135.14,0
55711,1696,20241109,POS,Deposit,291054.21,0
55712,1550,20230410,ATM,Transfer,310864.52,0
55713,2352,20230808,UPI,EMI,135495.04,0
55714,3466,20230323,UPI,EMI,208773.05,1
55715,385,20241004,MobileApp,Fee,26009.19,0
55716,1596,20230116,MobileApp,Transfer,497610.75,0
55717,2341,20230428,Branch,Interest,74991.79,0
55718,159,20231016,ATM,Fee,492496.12,0
55719,3286,20240602,POS,Withdrawal,492328.05,0
55720,1540,20241127,NetBanking,EMI,224582.2,0
55721,1577,20241215,UPI,Interest,348029.57,0
55722,1916,20241220,NetBanking,Fee,310667.45,0
55723,906,20240328,Branch,EMI,466892.9,0
55724,2472,20230227,UPI,Payment,353092.66,0
55725,2286,20240709,Branch,Deposit,304483.77,0
55726,1703,20231125,ATM,EMI,195399.62,0
55727,1576,20241223,MobileApp,Transfer,312741.4,0
55728,2747,20230111,POS,Deposit,116238.93,0
55729,919,20231112,POS,Interest,68499.15,0
55730,1521,20230616,ATM,Payment,89283.26,0
55731,2535,20230805,MobileApp,Fee,13364.2,0
55732,2878,20240108,Branch,Payment,19880.11,0
55733,1121,20230319,UPI,Interest,367071.79,0
55734,1191,20240423,Branch,Withdrawal,64892.92,0
55735,2100,20240923,UPI,Withdrawal,159038.86,0
55736,2260,20240728,NetBanking,Interest,419400.68,0
55737,24,20230305,MobileApp,Interest,495857.6,0
55738,1802,20230331,Branch,Withdrawal,27611.03,0
55739,2644,20240618,NetBanking,Deposit,391999.92,0
55740,1954,20241003,NetBanking,Transfer,156696.16,0
55741,1653,20230304,UPI,Interest,402998.11,0
55742,1254,20230817,UPI,Deposit,226050.72,0
55743,1904,20240125,UPI,Withdrawal,159563.67,0
55744,2195,20231020,MobileApp,Withdrawal,393149.08,0
55745,422,20241020,POS,Payment,450984.25,0
55746,898,20240117,NetBanking,Fee,82358.53,0
55747,2551,20230619,Branch,EMI,363417.93,0
55748,2518,20240517,ATM,Withdrawal,346231.84,0
55749,2470,20241020,ATM,Payment,21949.72,0
55750,1333,20230102,Branch,Interest,148722.85,0
55751,3445,20241220,ATM,EMI,41799.18,0
55752,99,20240323,POS,Deposit,339880.65,0
55753,1644,20240113,ATM,Fee,404706.94,0
55754,1108,20230822,ATM,EMI,483983.77,0
55755,3398,20240912,UPI,Withdrawal,220359.46,0
55756,304,20230623,POS,Interest,288218.67,0
55757,1903,20231213,ATM,EMI,398479.96,0
55758,1351,20230204,ATM,EMI,320385.37,0
55759,1778,20231024,MobileApp,EMI,392235.94,0
55760,1825,20240805,Branch,Deposit,227945.45,0
55761,2064,20240302,POS,Deposit,319061.46,0
55762,3128,20230420,Branch,Fee,409185.4,0
55763,3250,20240105,ATM,Transfer,15630.86,0
55764,2445,20240817,Branch,EMI,457707.93,0
55765,844,20240616,MobileApp,Interest,51464.15,0
55766,126,20230907,POS,Deposit,223243.49,0
55767,3270,20230411,MobileApp,Fee,414388.38,0
55768,532,20231208,Branch,EMI,5262.07,0
55769,3498,20240925,MobileApp,Interest,487852.93,1
55770,1007,20240202,POS,Fee,286266.12,0
55771,3281,20231211,ATM,EMI,431214.22,0
55772,3214,20241110,MobileApp,Transfer,185771.73,0
55773,2741,20230513,MobileApp,EMI,88021.43,0
55774,509,20230714,Branch,EMI,294448.49,0
55775,1330,20231116,MobileApp,Deposit,25403.91,0
55776,11,20240310,MobileApp,Interest,59144.08,0
55777,800,20231229,POS,EMI,260332.19,0
55778,1370,20240602,MobileApp,Withdrawal,353724.44,0
55779,878,20240815,MobileApp,Transfer,367869.01,0
55780,1161,20231225,MobileApp,Withdrawal,413366.95,0
55781,237,20230903,ATM,Deposit,206095.09,0
55782,1599,20230903,Branch,Interest,276728.12,0
55783,236,20230406,MobileApp,Deposit,199540.35,0
55784,1209,20241118,ATM,EMI,166180.28,0
55785,819,20230307,Branch,EMI,297945.23,0
55786,2257,20240823,MobileApp,Payment,103327.36,0
55787,201,20240901,Branch,Deposit,258158.21,0
55788,1234,20241004,NetBanking,Interest,44716.73,0
55789,3445,20231031,ATM,Transfer,15711.59,0
55790,550,20230714,POS,Deposit,407012.63,0
55791,3014,20240317,ATM,Withdrawal,86469.92,0
55792,1171,20240524,UPI,Interest,420163.86,0
55793,20,20240220,ATM,Withdrawal,313518.58,0
55794,1273,20241104,NetBanking,Transfer,261637.4,0
55795,678,20240915,Branch,Deposit,279568.56,0
55796,312,20231003,UPI,Payment,22704.37,0
55797,360,20241102,NetBanking,Transfer,238977.81,0
55798,1880,20240722,NetBanking,Interest,363710.74,0
55799,2604,20240520,UPI,EMI,77387.47,0
55800,1217,20230803,UPI,Fee,451363.0,0
55801,3153,20241217,UPI,Fee,57187.45,0
55802,2094,20240818,UPI,Withdrawal,111797.48,0
55803,2711,20241124,MobileApp,Deposit,474830.25,0
55804,2579,20230131,Branch,Withdrawal,211868.16,0
55805,3073,20240523,ATM,Deposit,258661.61,0
55806,2848,20240924,UPI,Fee,336366.94,0
55807,1968,20230924,UPI,Interest,415233.31,0
55808,1640,20240722,ATM,Transfer,9835.7,0
55809,2759,20241211,NetBanking,EMI,182618.99,0
55810,1985,20240816,ATM,Deposit,327411.31,0
55811,419,20230717,UPI,Fee,326376.33,0
55812,1219,20240319,MobileApp,Fee,230137.16,0
55813,1439,20230721,POS,Interest,262559.06,0
55814,3270,20240406,ATM,Withdrawal,229105.92,0
55815,242,20240529,MobileApp,EMI,299677.41,0
55816,3091,20240710,POS,Payment,255659.54,0
55817,3040,20240602,MobileApp,Withdrawal,224287.83,0
55818,2809,20230324,UPI,EMI,499916.39,0
55819,2558,20230108,Branch,Deposit,449682.5,0
55820,719,20230105,UPI,Interest,56787.19,0
55821,2012,20240325,MobileApp,Transfer,158513.3,0
55822,1759,20240125,MobileApp,Withdrawal,324988.3,0
55823,655,20231205,Branch,Payment,148980.94,0
55824,173,20240415,NetBanking,Deposit,386226.06,0
55825,3027,20231002,Branch,Interest,12948.99,0
55826,2619,20240513,POS,EMI,337079.82,0
55827,548,20230914,UPI,EMI,134872.83,0
55828,268,20240326,ATM,Deposit,464619.03,0
55829,1265,20230813,ATM,Deposit,290727.98,0
55830,12,20230312,NetBanking,Transfer,363420.29,0
55831,2813,20231227,MobileApp,EMI,117442.93,0
55832,1499,20240308,Branch,Fee,367841.99,0
55833,2411,20240927,NetBanking,Transfer,256656.31,0
55834,3081,20240825,ATM,Withdrawal,249522.52,0
55835,201,20231007,POS,Interest,428406.41,0
55836,1216,20241208,POS,EMI,34493.09,0
55837,410,20231001,MobileApp,Payment,264635.97,0
55838,258,20241130,NetBanking,Payment,156677.08,0
55839,1337,20240918,POS,Withdrawal,479382.78,0
55840,2806,20240321,MobileApp,Transfer,326718.75,0
55841,2984,20230221,Branch,Transfer,39217.36,0
55842,1257,20240122,NetBanking,Interest,183302.54,0
55843,867,20240713,MobileApp,Transfer,419458.35,0
55844,1566,20240607,MobileApp,EMI,104036.54,0
55845,1632,20230520,POS,EMI,56284.52,0
55846,874,20230715,Branch,Transfer,223899.96,0
55847,38,20240622,POS,Deposit,148641.49,0
55848,1569,20240530,Branch,Fee,85370.77,0
55849,1750,20240719,NetBanking,Fee,288067.92,0
55850,369,20230516,POS,Interest,15600.99,0
55851,778,20240730,UPI,Fee,370875.94,0
55852,1299,20230829,POS,Transfer,305686.67,0
55853,530,20230724,ATM,EMI,479083.11,0
55854,1910,20241220,NetBanking,Withdrawal,82995.44,0
55855,3094,20230203,Branch,Withdrawal,229752.32,0
55856,1226,20230914,POS,Withdrawal,413959.84,0
55857,1212,20230804,UPI,Interest,381883.31,0
55858,1962,20240403,Branch,Fee,485209.46,0
55859,1689,20231227,ATM,Withdrawal,439794.34,0
55860,3096,20231228,POS,Deposit,292161.96,0
55861,2982,20230213,POS,Withdrawal,491451.24,0
55862,1771,20241123,MobileApp,Fee,490375.57,0
55863,2116,20240125,ATM,Transfer,365031.32,0
55864,2363,20231221,NetBanking,Fee,156163.04,0
55865,1883,20240617,POS,Payment,412535.87,0
55866,2683,20231031,POS,Deposit,337290.53,0
55867,1096,20230122,UPI,Payment,390179.77,0
55868,1511,20231127,POS,Interest,299619.47,0
55869,770,20240709,POS,EMI,405858.82,0
