LoanID,AccountID,CustomerID,ProductID,SanctionDateKey,SanctionAmount,OutstandingAmount,EMIAmount,DPD,NPAFlag,Status
1101,2255,344,4,20210407,1529402.01,810410.2,45535.3,0,0,Standard
1102,2257,380,6,20241015,2828205.19,489098.76,36489.02,0,0,Standard
1103,2259,851,6,20200823,7144530.11,6483796.79,140337.39,90,1,NPA
1104,2260,861,4,20210215,6269681.66,2505378.51,149133.35,0,0,Standard
1105,2261,440,8,20230322,7032944.19,945131.5,93087.45,0,0,Standard
1106,2262,95,8,20230327,3389495.44,451694.17,70346.64,60,0,Overdue
1107,2264,640,8,20201128,6902296.56,2518521.25,105395.31,30,0,Overdue
1108,2265,1329,5,20220523,8179275.74,6806722.43,213417.56,0,0,Standard
1109,2266,1423,9,20241106,5204701.58,2899518.39,107942.75,0,0,Standard
1110,2268,402,5,20230921,6724789.47,3197310.4,93897.26,0,0,Standard
1111,2271,672,8,20241210,2701325.5,894008.21,27074.1,0,0,Standard
1112,2272,697,6,20210506,8427962.59,6177325.89,133506.17,0,0,Standard
1113,2273,184,8,20241109,653593.32,267250.16,9045.77,0,0,Standard
1114,2275,1839,6,20211212,7514580.63,5613202.47,94336.03,0,0,Standard
1115,2279,470,9,20201025,8128675.05,4564267.95,231722.45,0,0,Standard
1116,2281,1973,4,20240826,3392100.68,2425233.4,38727.68,0,0,Standard
1117,2284,1702,9,20210108,4232283.05,3881600.16,118097.62,0,0,Standard
1118,2285,1019,4,20211107,2227777.54,1116407.05,53115.37,0,0,Standard
1119,2286,1287,5,20230219,3868773.41,2483719.1,104514.98,0,0,Standard
1120,2290,4,4,20241109,8504283.57,4192769.65,169920.03,0,0,Standard
1121,2291,1369,5,20230528,4425274.76,1981673.77,89827.97,120,1,NPA
1122,2292,1693,9,20210830,4300039.48,1891336.65,69256.06,30,0,Overdue
1123,2293,1130,5,20200816,4417893.29,4314334.44,58167.09,0,0,Standard
1124,2296,755,9,20240229,2476075.78,617173.24,68811.51,0,0,Standard
1125,2300,267,5,20240207,3568548.47,950932.61,55845.39,0,0,Standard
1126,2301,1952,4,20220414,8567585.34,7710222.71,179994.82,0,0,Standard
1127,2304,967,5,20220416,4513657.27,4499215.93,116018.71,0,0,Standard
1128,2308,787,5,20240512,6596272.87,4946483.75,168153.74,0,0,Standard
1129,2309,757,9,20240417,851465.02,194659.43,16788.42,0,0,Standard
1130,2310,800,5,20220604,8204861.99,5150746.78,128606.25,0,0,Standard
1131,2311,1121,6,20211223,6052674.08,5483449.25,169386.25,0,0,Standard
1132,2315,610,9,20240713,8327821.87,2515137.34,220297.51,0,0,Standard
1133,2320,1809,8,20231129,6656216.7,4060222.74,158731.43,0,0,Standard
1134,2321,349,4,20200326,5938734.23,2699498.55,88081.53,0,0,Standard
1135,2322,396,6,20240604,1503607.3,1412877.44,17596.27,0,0,Standard
1136,2323,1460,6,20240530,4885927.3,3745506.12,53207.07,0,0,Standard
1137,2324,1767,5,20231005,2933702.29,2247276.4,49849.53,120,1,NPA
1138,2326,987,5,20241217,6132738.18,4094401.69,169680.72,30,0,Overdue
1139,2327,337,4,20240519,4166542.57,1774370.87,97274.78,0,0,Standard
1140,2328,230,5,20211010,4944858.56,4645648.76,138106.69,15,0,Overdue
1141,2330,1246,6,20230828,7968809.36,7292891.93,236330.77,30,0,Overdue
1142,2335,1649,5,20240806,3167736.37,365208.12,42090.25,0,0,Standard
1143,2336,139,4,20221112,5577593.74,3684599.83,107560.37,0,0,Standard
1144,2337,1037,9,20230308,900124.61,857185.99,13502.36,15,0,Overdue
1145,2339,613,5,20230216,8673949.45,4724202.22,251801.64,0,0,Standard
1146,2345,1314,4,20210501,7818315.75,6812656.21,222941.3,0,0,Standard
1147,2346,1480,9,20221118,8433096.34,3285303.24,248342.52,0,0,Standard
1148,2350,593,5,20230909,2558037.91,1333558.41,68530.56,0,0,Standard
1149,2352,1993,4,20200506,6020703.48,1046228.03,152940.11,0,0,Standard
1150,2354,958,4,20241229,6207274.34,4810369.06,76700.96,0,0,Standard
1151,2356,1892,5,20210626,6700350.97,3521536.16,195382.66,60,0,Overdue
1152,2360,1241,8,20240912,2385307.39,900195.57,46170.1,0,0,Standard
1153,2363,363,8,20231004,4884689.17,3401612.13,124958.62,120,1,NPA
1154,2365,720,9,20210315,7431488.82,6469360.06,151450.47,60,0,Overdue
1155,2367,620,5,20220527,8206678.7,2970894.11,122933.49,0,0,Standard
1156,2368,517,4,20221007,4657232.13,1498464.58,128443.44,30,0,Overdue
1157,2370,1431,9,20220828,1688422.16,269892.8,30999.09,0,0,Standard
1158,2378,264,5,20240901,7263475.1,3727812.02,164973.83,0,0,Standard
1159,2379,1430,4,20240111,1878780.22,1474784.91,34045.42,0,0,Standard
1160,2380,574,5,20220204,6881751.54,6103599.26,149769.27,0,0,Standard
1161,2382,1828,5,20200112,7122352.93,1534080.97,105079.53,15,0,Overdue
1162,2384,425,4,20200413,8595936.82,8311880.84,238372.71,90,1,NPA
1163,2385,969,6,20240802,6918307.83,3027279.32,112557.96,15,0,Overdue
1164,2386,1100,4,20230211,7525039.29,1592858.91,186619.41,0,0,Standard
1165,2387,6,5,20240307,2277513.93,999559.6,35970.45,15,0,Overdue
1166,2388,273,5,20240301,4376726.06,1083871.78,117590.14,0,0,Standard
1167,2390,719,6,20241001,8732473.0,7764157.08,167712.55,0,0,Standard
1168,2393,718,5,20240830,6830318.68,3028575.53,115735.29,0,0,Standard
1169,2395,545,5,20240826,6660461.28,4514477.15,196662.12,0,0,Standard
1170,2399,182,4,20231027,421287.28,413866.24,11830.31,0,0,Standard
1171,2400,155,5,20221226,8799689.29,4145134.46,186626.71,60,0,Overdue
1172,2404,1134,9,20200311,8668640.48,5577815.99,141298.24,0,0,Standard
1173,2408,1809,9,20221007,6534835.49,2569097.77,172946.27,0,0,Standard
1174,2410,361,4,20230407,2446144.06,1877872.75,45317.03,60,0,Overdue
1175,2411,1668,5,20241016,109787.67,72469.14,2782.75,0,0,Standard
1176,2413,1071,6,20200612,801545.48,153992.56,18189.68,0,0,Standard
1177,2414,1791,6,20230126,8748550.54,4757995.24,121393.27,0,0,Standard
1178,2415,1399,8,20201011,7053859.81,4556122.55,108648.8,0,0,Standard
1179,2416,1362,5,20241102,2439364.62,2351377.98,49398.99,0,0,Standard
1180,2417,1731,4,20210922,8601495.44,1382970.4,159346.43,0,0,Standard
1181,2420,936,6,20240818,5413664.4,3021796.67,93374.02,0,0,Standard
1182,2430,1119,4,20201004,8098469.77,4943009.21,101314.56,0,0,Standard
1183,2434,1105,6,20240104,8207416.6,3710540.99,99211.53,0,0,Standard
1184,2435,236,9,20220806,2145419.48,781997.26,61881.29,0,0,Standard
1185,2441,900,5,20200327,2182310.36,510277.51,23068.79,0,0,Standard
1186,2443,258,8,20231108,7679939.68,6057080.74,154268.76,0,0,Standard
1187,2444,365,9,20230419,4775239.34,4225144.98,129958.24,0,0,Standard
1188,2446,1637,5,20220105,5229921.62,1276161.68,153643.86,0,0,Standard
1189,2448,641,4,20211207,7579980.22,3167313.75,219546.25,0,0,Standard
1190,2451,104,6,20200212,3013925.83,970854.27,82048.3,0,0,Standard
1191,2452,1180,9,20231016,1139064.67,652667.53,11462.87,0,0,Standard
1192,2453,724,4,20200824,1833518.91,1414991.65,52027.27,0,0,Standard
1193,2456,862,5,20240702,7730456.5,6568606.57,173366.21,0,0,Standard
1194,2457,1545,6,20230527,4179791.65,2700809.06,83940.79,0,0,Standard
1195,2463,315,8,20201224,6541815.87,1269709.56,193886.43,15,0,Overdue
1196,2464,1947,5,20220802,8017346.52,2896733.59,128499.51,0,0,Standard
1197,2468,218,6,20220603,3867657.32,2370984.63,53002.92,0,0,Standard
1198,2469,505,6,20220119,4917802.71,4516406.77,82524.81,30,0,Overdue
1199,2470,508,4,20230816,8317827.85,8059708.16,209596.56,0,0,Standard
1200,2473,1360,5,20210924,6256090.7,874909.32,131382.5,0,0,Standard
1201,2474,1634,5,20231010,5540072.64,4766871.7,111565.8,0,0,Standard
1202,2480,474,6,20200115,7205527.98,3360274.66,181808.36,60,0,Overdue
1203,2481,115,6,20210322,8482328.77,4661051.89,159146.87,0,0,Standard
1204,2484,1974,6,20210127,6465840.53,3848650.24,189359.17,15,0,Overdue
1205,2486,1719,6,20230118,4775237.62,2079800.78,79936.47,0,0,Standard
1206,2487,423,9,20240710,8996278.82,6612204.94,186880.76,90,1,NPA
1207,2489,1534,5,20240804,1834968.88,722319.04,20934.31,0,0,Standard
1208,2491,1542,8,20230526,5287101.43,1623710.09,106873.5,0,0,Standard
1209,2492,1866,6,20200601,5162319.04,1276583.26,113259.47,0,0,Standard
1210,2493,967,8,20241121,4104791.79,1521342.7,65967.04,90,1,NPA
1211,2498,607,5,20220224,3167949.2,1001832.76,84057.06,120,1,NPA
1212,2500,484,9,20221122,2984228.84,2352430.27,79998.71,0,0,Standard
1213,2501,301,4,20220507,8535305.11,4241404.17,99817.62,0,0,Standard
1214,2502,1853,4,20240206,2134703.1,668449.38,56710.88,30,0,Overdue
1215,2505,1187,6,20210627,8823921.85,2949289.76,168003.99,0,0,Standard
1216,2506,1871,8,20220208,4856945.24,2979237.07,66307.27,0,0,Standard
1217,2507,1822,8,20210507,652191.37,172655.49,12711.92,15,0,Overdue
1218,2508,887,4,20230609,705803.68,476130.57,11118.1,0,0,Standard
1219,2509,1001,5,20230719,1725999.29,1564249.97,48496.53,0,0,Standard
1220,2510,896,9,20220620,4028896.54,661691.62,45558.38,60,0,Overdue
1221,2514,247,4,20201128,2152676.48,726564.1,63130.02,180,1,NPA
1222,2516,1734,4,20200326,7959380.02,6828290.67,110250.08,0,0,Standard
1223,2517,928,5,20220502,8045012.83,4631133.56,218424.15,60,0,Overdue
1224,2519,511,6,20220724,6475599.22,1385441.63,92133.41,0,0,Standard
1225,2520,499,5,20240729,7088027.28,1981399.09,72895.1,0,0,Standard
1226,2524,998,5,20201208,4496576.83,994383.66,111230.04,0,0,Standard
1227,2525,1675,8,20241003,8079577.77,5089274.26,156329.09,0,0,Standard
1228,2528,163,9,20230625,7856874.42,7846309.97,95102.66,0,0,Standard
1229,2531,1503,4,20230909,7158738.6,1899907.94,180325.21,30,0,Overdue
1230,2533,180,9,20221031,7906169.24,2332954.01,101404.81,0,0,Standard
1231,2534,260,4,20200324,1240431.34,400358.31,36063.36,180,1,NPA
1232,2536,1730,8,20231121,4423003.85,2047299.46,111021.37,60,0,Overdue
1233,2537,1106,9,20240707,3515824.7,2424520.19,93975.0,15,0,Overdue
1234,2538,1703,6,20220904,7449968.37,4156666.72,169889.04,0,0,Standard
1235,2541,1584,6,20241024,3737884.32,1737760.27,106808.63,0,0,Standard
1236,2543,824,9,20220722,1867440.55,1194875.89,55932.04,0,0,Standard
1237,2544,1167,8,20230507,5294077.89,1306468.13,55717.76,0,0,Standard
1238,2547,129,9,20221121,5357980.3,3331454.19,60799.93,0,0,Standard
1239,2549,1318,4,20210215,2324707.77,1545749.29,41589.38,0,0,Standard
1240,2550,411,9,20220416,7225006.86,1811116.19,176852.59,0,0,Standard
1241,2552,1624,4,20220326,8329642.01,1974360.14,154746.15,0,0,Standard
1242,2554,1347,8,20240730,6713231.8,5581840.22,180617.81,0,0,Standard
1243,2555,1288,9,20230213,4607828.63,3986878.16,84257.65,60,0,Overdue
1244,2557,1787,4,20200216,1767143.92,1714234.51,34361.63,90,1,NPA
1245,2564,1799,5,20240613,7899625.53,5845219.17,136653.66,0,0,Standard
1246,2565,1672,9,20231127,4699355.99,1422612.3,117523.7,0,0,Standard
1247,2566,1828,8,20210911,1714588.78,1600978.49,47861.92,60,0,Overdue
1248,2567,594,9,20200511,5217550.92,1081883.77,88137.91,0,0,Standard
1249,2568,1141,9,20230722,8368242.86,8133086.05,251038.64,0,0,Standard
1250,2575,1838,5,20220905,4316428.7,1611484.58,97374.16,0,0,Standard
1251,2580,1417,6,20230727,5126047.48,2357865.19,75931.02,0,0,Standard
1252,2583,837,5,20220607,1927148.92,1587191.27,28668.82,60,0,Overdue
1253,2584,1077,9,20240411,5758295.75,3015507.8,149342.03,120,1,NPA
1254,2585,1768,5,20230101,2058920.42,1658335.88,46307.18,0,0,Standard
1255,2586,704,9,20240317,5707439.62,2792463.24,95779.42,90,1,NPA
1256,2587,1981,8,20220222,2441333.98,2313075.43,55506.44,0,0,Standard
1257,2589,1732,8,20200421,8366425.61,4547229.48,151997.27,0,0,Standard
1258,2596,1604,9,20211115,5232383.44,5098994.64,64155.03,60,0,Overdue
1259,2598,171,6,20240726,670859.41,118785.49,14817.17,60,0,Overdue
1260,2600,1647,4,20200911,3855347.64,2426848.26,100840.99,0,0,Standard
1261,2604,1255,5,20200510,536955.61,506496.55,7502.52,0,0,Standard
1262,2606,1519,8,20220725,6095380.59,900678.31,127391.35,15,0,Overdue
1263,2609,1710,5,20230330,6204500.15,4028642.56,102189.97,0,0,Standard
1264,2610,1123,9,20230121,4446918.7,4282155.67,127905.54,90,1,NPA
1265,2611,1328,8,20240111,4530296.13,2492955.01,64572.97,15,0,Overdue
1266,2612,363,5,20211001,3073495.59,1833386.02,34938.06,0,0,Standard
1267,2613,1206,9,20200202,2380936.05,746457.63,57491.52,0,0,Standard
1268,2615,182,8,20220509,1520559.17,881995.19,24345.23,0,0,Standard
1269,2616,19,6,20220912,8931329.0,5543359.64,102307.66,60,0,Overdue
1270,2617,1689,5,20210218,5464087.48,4932956.0,68906.91,0,0,Standard
1271,2620,1428,8,20221110,3751264.78,1820293.64,47912.31,60,0,Overdue
1272,2625,1521,5,20240213,8323560.54,5065837.17,90912.7,0,0,Standard
1273,2627,1045,4,20230411,1888301.65,1147665.4,45344.0,0,0,Standard
1274,2628,458,8,20230420,2839014.51,1241228.39,77286.66,0,0,Standard
1275,2629,1650,8,20241202,4919799.49,3543245.36,108149.99,0,0,Standard
1276,2630,99,6,20231008,8268455.93,5848297.95,171776.25,0,0,Standard
1277,2631,1482,9,20230112,153070.16,115920.83,3136.83,0,0,Standard
1278,2632,580,5,20240829,8957736.04,4305785.53,194220.38,0,0,Standard
1279,2638,1187,6,20200704,6093769.59,3295551.57,104360.82,0,0,Standard
1280,2639,895,4,20200525,5726837.84,2537265.18,138824.73,0,0,Standard
1281,2640,1623,9,20230124,265154.58,123557.82,4253.15,0,0,Standard
1282,2642,1813,5,20230727,7720062.28,5090324.96,117787.85,0,0,Standard
1283,2643,919,6,20240710,6359456.07,4725787.96,78704.84,90,1,NPA
1284,2644,1139,5,20240618,5809163.27,5466495.29,97030.61,60,0,Overdue
1285,2645,1730,6,20210125,1471145.36,714377.04,15935.62,15,0,Overdue
1286,2646,1419,5,20241106,6572117.59,5681769.89,157152.87,0,0,Standard
1287,2650,58,5,20240311,6041861.9,3874974.52,115045.62,0,0,Standard
1288,2652,706,9,20201105,8843820.19,8044687.68,100138.16,30,0,Overdue
1289,2656,1961,8,20231104,6317508.36,3657032.76,99267.68,180,1,NPA
1290,2657,467,4,20201008,1841722.03,1403771.11,24440.86,15,0,Overdue
1291,2659,1668,8,20220825,7707599.27,5513747.08,219764.85,180,1,NPA
1292,2660,1264,6,20220524,4737065.47,740604.38,120613.13,60,0,Overdue
1293,2662,192,8,20240718,8195355.98,5937807.86,237237.83,0,0,Standard
1294,2665,1715,9,20200305,7379650.73,1132894.77,112901.25,0,0,Standard
1295,2666,1362,9,20210808,3668452.27,1322276.06,43049.4,30,0,Overdue
1296,2668,115,6,20230124,3387086.41,2256995.27,95542.31,0,0,Standard
1297,2669,336,8,20210209,5399220.68,3922486.51,73758.92,0,0,Standard
1298,2672,126,8,20230919,7322110.83,1195288.65,178093.9,60,0,Overdue
1299,2674,1608,5,20240727,8630045.16,3491127.27,115533.82,0,0,Standard
1300,2676,1150,6,20220328,1199158.64,420985.03,34001.24,0,0,Standard
1301,2677,1499,6,20220317,4167182.27,1618104.0,80505.07,0,0,Standard
1302,2678,63,6,20241027,8399825.3,1739979.71,234836.94,90,1,NPA
1303,2681,652,8,20200719,3318941.43,3084903.33,83937.65,0,0,Standard
1304,2682,1702,4,20220829,6393776.03,4353539.34,173292.28,0,0,Standard
1305,2685,1493,9,20221002,3273824.58,2010344.09,88492.26,0,0,Standard
1306,2688,373,6,20210323,5155223.6,3178360.88,126093.96,0,0,Standard
1307,2690,1711,5,20211109,4546386.53,1157898.56,111004.65,0,0,Standard
1308,2691,1436,9,20210913,6959514.81,5706725.87,145887.98,30,0,Overdue
1309,2692,37,9,20240517,1164116.87,122817.5,14314.37,0,0,Standard
1310,2694,1569,8,20200702,724942.37,234823.3,16528.28,180,1,NPA
1311,2696,1735,4,20200117,2969738.24,2791281.14,71126.06,60,0,Overdue
1312,2697,782,8,20200627,3068479.32,2404417.57,78383.16,0,0,Standard
1313,2699,280,6,20240909,4952115.79,683858.16,116534.7,180,1,NPA
1314,2700,541,8,20230110,2867603.59,402316.65,28890.68,0,0,Standard
1315,2701,1704,8,20211212,4595409.05,4531515.94,131703.97,0,0,Standard
1316,2702,998,9,20201012,5050262.44,1748159.62,89749.2,90,1,NPA
1317,2706,357,9,20240814,5283566.92,2998401.71,157307.61,0,0,Standard
1318,2707,1060,6,20240104,1670162.3,1290911.89,37076.35,90,1,NPA
1319,2712,1771,8,20210108,8156218.5,5334769.63,95235.86,0,0,Standard
1320,2713,735,9,20201117,4683959.06,2980192.87,137659.9,0,0,Standard
1321,2717,641,5,20220828,4128096.48,1353987.67,86012.83,120,1,NPA
1322,2721,419,9,20200806,2987490.43,2668991.26,49030.59,180,1,NPA
1323,2722,1966,5,20211022,3814860.77,413831.91,81171.9,0,0,Standard
1324,2725,1832,5,20210418,4076929.46,3007274.17,82397.28,120,1,NPA
1325,2730,1107,9,20200829,7555864.71,1033176.11,113648.76,0,0,Standard
1326,2734,730,5,20210403,8176204.7,5448795.64,161113.25,15,0,Overdue
1327,2735,404,6,20200926,1012743.65,564733.03,29021.74,0,0,Standard
1328,2736,803,9,20210517,6004956.12,3203409.03,127779.5,0,0,Standard
1329,2737,239,9,20240808,1039966.07,353750.5,17532.44,180,1,NPA
1330,2738,1428,5,20201018,5828335.93,2360505.13,104441.22,0,0,Standard
1331,2739,814,4,20230205,3460553.88,3073789.8,81284.45,30,0,Overdue
1332,2741,1965,6,20220813,1072627.47,320165.71,24157.38,0,0,Standard
1333,2744,653,9,20231117,6184721.17,1856466.58,161156.89,0,0,Standard
1334,2746,1467,8,20241112,2554362.58,1735795.59,60709.09,0,0,Standard
1335,2747,248,9,20220216,3384502.84,1939040.97,54467.34,30,0,Overdue
1336,2748,1430,6,20210826,758655.87,376464.98,20246.13,15,0,Overdue
1337,2752,104,5,20210302,2560675.84,342623.82,74213.59,0,0,Standard
1338,2753,411,5,20210712,4413260.45,4209141.36,101452.9,0,0,Standard
1339,2755,888,6,20211019,875173.35,838744.76,17159.07,15,0,Overdue
1340,2756,364,4,20241023,4626532.86,1375275.51,87903.13,0,0,Standard
1341,2757,1862,5,20220331,4070653.67,1043404.95,73502.04,0,0,Standard
1342,2761,1297,8,20241023,5692516.56,1594018.37,97097.5,0,0,Standard
1343,2762,192,8,20231022,7446459.71,2672588.32,131933.82,0,0,Standard
1344,2764,1505,6,20240730,1945570.96,1423048.82,34761.57,90,1,NPA
1345,2765,553,8,20231020,8277260.98,6401689.62,155992.35,0,0,Standard
1346,2766,761,8,20200714,3282540.46,2746728.53,89060.18,15,0,Overdue
1347,2767,137,9,20220427,5204743.86,1205875.69,107714.11,0,0,Standard
1348,2769,1778,4,20210831,7599603.28,4970240.6,152437.19,0,0,Standard
1349,2770,1417,6,20220325,8703817.12,7380166.31,217574.74,0,0,Standard
1350,2771,966,5,20220906,4567151.75,2200542.78,108161.17,0,0,Standard
1351,2772,974,8,20240323,7698642.38,1932844.26,191203.52,0,0,Standard
1352,2774,666,9,20240720,7501883.94,2133434.71,91009.27,0,0,Standard
1353,2776,1780,5,20240718,1885852.88,1398603.85,21374.82,0,0,Standard
1354,2779,127,9,20211108,8478763.74,7809287.74,250891.77,120,1,NPA
1355,2788,879,6,20210304,2573229.13,840333.45,40191.0,0,0,Standard
1356,2790,549,5,20200910,8094253.92,6749148.08,102421.24,180,1,NPA
1357,2791,1329,4,20231029,3921578.8,3614133.75,46230.86,0,0,Standard
1358,2792,295,9,20240701,8547505.42,1741943.84,135433.07,60,0,Overdue
1359,2793,425,9,20200706,8786357.28,1968299.98,156973.92,0,0,Standard
1360,2794,1728,9,20230119,1185320.24,671884.64,23727.43,15,0,Overdue
1361,2796,1806,9,20200812,7132357.56,1605601.85,180871.63,0,0,Standard
1362,2799,1115,6,20200628,6387452.97,4933147.7,75781.74,0,0,Standard
1363,2802,624,8,20230623,7842819.2,6750850.73,222712.15,15,0,Overdue
1364,2804,1237,8,20210507,4928705.93,4439710.7,75251.17,0,0,Standard
1365,2805,792,4,20240111,8107906.9,4191880.61,145127.92,0,0,Standard
1366,2807,1176,6,20241009,637459.31,331430.27,8878.54,180,1,NPA
1367,2808,1554,9,20220827,4793339.35,599281.66,129940.98,15,0,Overdue
1368,2810,132,4,20220315,5736572.01,4869066.12,161604.45,0,0,Standard
1369,2811,986,6,20230414,8382297.5,5532553.62,178238.5,0,0,Standard
1370,2812,290,9,20220606,564462.31,342774.77,13909.64,0,0,Standard
1371,2813,1534,5,20220815,111675.16,58529.79,1766.64,120,1,NPA
1372,2814,596,4,20210722,2908055.8,1045910.82,55719.06,0,0,Standard
1373,2816,422,6,20240229,1080178.21,600178.85,11562.98,0,0,Standard
1374,2818,43,8,20220610,7437943.23,6959664.74,211386.76,0,0,Standard
1375,2819,336,5,20210425,8095284.59,4607017.22,174803.31,0,0,Standard
1376,2820,920,8,20240322,2344398.92,1088503.19,42225.96,0,0,Standard
1377,2823,1472,4,20200118,3744400.35,719677.21,46747.93,0,0,Standard
1378,2827,1156,5,20211124,8104494.28,7923030.03,211903.66,0,0,Standard
1379,2829,153,4,20241217,3761543.91,2445680.62,87463.62,0,0,Standard
1380,2830,356,4,20210130,6170872.65,4286631.41,142086.75,180,1,NPA
1381,2832,1084,9,20240319,2641873.53,358793.76,73310.3,0,0,Standard
1382,2836,1376,5,20211124,7230502.76,5079874.38,77962.8,0,0,Standard
1383,2837,1414,9,20230227,7368297.26,7198627.32,155669.01,0,0,Standard
1384,2839,1284,4,20240314,3341201.43,492813.81,76963.62,0,0,Standard
1385,2840,1064,6,20241209,1305637.2,1137587.24,26416.16,0,0,Standard
1386,2844,1470,5,20200215,8828256.12,4957394.81,109132.46,0,0,Standard
1387,2846,891,9,20201006,5570567.65,3210848.84,96848.44,0,0,Standard
1388,2849,1151,5,20201129,2600169.97,2180006.21,55435.96,0,0,Standard
1389,2853,1702,4,20240515,8805438.83,7793693.28,123892.64,15,0,Overdue
1390,2857,598,9,20200718,7028348.6,2417487.52,185308.3,120,1,NPA
1391,2859,1979,5,20240527,7222391.93,1191273.44,119904.44,0,0,Standard
1392,2860,1870,4,20200129,2521673.03,1766049.11,33062.65,120,1,NPA
1393,2863,1525,6,20241209,7296587.94,7176966.08,205715.5,0,0,Standard
1394,2864,1902,9,20231106,7338120.38,6757239.59,92830.14,0,0,Standard
1395,2867,1383,6,20240605,8790370.57,5279497.6,159824.38,0,0,Standard
1396,2868,1831,4,20210622,2904753.09,2670041.36,71733.37,0,0,Standard
1397,2881,1654,9,20230328,1174171.89,845223.52,22465.51,90,1,NPA
1398,2882,1266,6,20220721,1112802.39,124281.9,28273.92,15,0,Overdue
1399,2885,1121,5,20230325,3929813.81,1442316.76,52807.48,0,0,Standard
1400,2886,927,6,20230306,6213298.99,1806610.33,80806.88,0,0,Standard
1401,2888,1912,5,20210626,708555.17,313890.53,13321.93,0,0,Standard
1402,2889,194,5,20220117,4585984.91,587646.48,67191.88,30,0,Overdue
1403,2890,141,9,20211017,7542225.12,5529911.21,120742.12,0,0,Standard
1404,2892,202,4,20240101,7784739.25,6270235.67,158808.7,0,0,Standard
1405,2894,313,6,20241104,8968866.49,8679901.17,198258.39,15,0,Overdue
1406,2895,821,6,20231215,1602487.62,418980.18,39230.73,0,0,Standard
1407,2898,118,4,20240422,5661366.77,749836.23,144154.29,0,0,Standard
1408,2899,1382,8,20220603,4814864.36,1629197.42,130801.47,120,1,NPA
1409,2900,1544,4,20220815,3424391.66,2889659.04,53559.85,0,0,Standard
1410,2902,1134,6,20240908,6916675.37,4908917.05,190728.61,0,0,Standard
1411,2905,474,4,20210530,7532675.27,5779111.45,188564.74,0,0,Standard
1412,2906,813,5,20240125,2023583.89,790287.38,32396.87,0,0,Standard
1413,2908,284,5,20231103,6495328.11,5143417.43,86654.83,0,0,Standard
1414,2909,397,9,20230825,1115695.06,386891.96,15157.67,0,0,Standard
1415,2910,411,9,20220414,4094511.63,2438836.2,105906.4,0,0,Standard
1416,2911,1495,8,20220524,6212383.78,6195927.61,110978.87,90,1,NPA
1417,2914,843,9,20210920,7671663.43,4668419.84,225914.68,0,0,Standard
1418,2915,1284,4,20221020,2112120.38,2077527.14,61963.92,30,0,Overdue
1419,2916,1475,4,20220414,121636.11,29409.78,3413.32,0,0,Standard
1420,2917,1880,6,20230322,2781103.12,1239275.35,37585.24,0,0,Standard
1421,2919,416,4,20210806,4963975.48,2457545.43,50487.49,0,0,Standard
1422,2922,607,5,20211205,5016839.64,3595182.52,133634.5,180,1,NPA
1423,2926,1533,5,20231104,1950242.21,1106257.07,30877.87,0,0,Standard
1424,2927,386,5,20211206,7627684.96,3405833.84,152674.64,0,0,Standard
1425,2928,882,4,20240103,3712485.05,1409918.86,105184.91,30,0,Overdue
1426,2929,1456,9,20240225,5648109.72,2129503.92,128104.5,0,0,Standard
1427,2930,1614,8,20210707,8563849.86,3764964.89,232958.01,90,1,NPA
1428,2936,1382,4,20240315,8523760.9,5520112.21,202102.69,60,0,Overdue
1429,2937,386,5,20220701,6302428.83,6301861.14,125708.3,0,0,Standard
1430,2940,1617,8,20221024,2577236.67,950066.95,75542.77,0,0,Standard
1431,2941,1879,4,20220327,4806391.23,745241.75,123989.22,0,0,Standard
1432,2943,1136,9,20201230,7559253.97,6142038.68,215717.0,0,0,Standard
1433,2944,1839,9,20231105,7802113.02,3392717.2,132298.89,0,0,Standard
1434,2946,579,8,20200530,291188.62,279490.65,3546.96,0,0,Standard
1435,2947,361,9,20220314,1054445.81,440863.16,16463.95,0,0,Standard
1436,2955,542,9,20210922,8843833.94,1743451.19,143003.0,0,0,Standard
1437,2957,660,6,20220330,2199010.41,574265.62,36313.5,0,0,Standard
1438,2958,669,6,20240519,3856441.0,1268437.34,106757.67,0,0,Standard
1439,2959,991,8,20210331,2805949.76,2186543.09,29538.61,0,0,Standard
1440,2960,285,6,20240924,1219332.39,482418.36,28337.13,0,0,Standard
1441,2965,1473,9,20230726,1133466.09,457926.58,12820.15,0,0,Standard
1442,2967,929,4,20240225,8270004.98,7450833.19,112212.86,0,0,Standard
1443,2970,1841,9,20201231,6878507.78,4476732.61,121420.88,0,0,Standard
1444,2973,1046,4,20240225,5829314.13,2240290.82,172116.09,0,0,Standard
1445,2974,464,4,20240307,375471.65,96385.16,3981.5,0,0,Standard
1446,2975,519,9,20210509,4897874.08,4059716.51,119620.08,90,1,NPA
1447,2976,1523,5,20240418,7296877.49,1462175.29,161419.12,120,1,NPA
1448,2977,538,9,20240327,1419558.28,857865.5,35663.36,60,0,Overdue
1449,2978,19,9,20230510,3048611.14,2399485.43,62567.97,0,0,Standard
1450,2979,1921,5,20240514,4303748.03,2798183.79,83147.88,0,0,Standard
1451,2981,967,8,20210123,801059.55,627387.46,17716.08,60,0,Overdue
1452,2984,903,9,20210408,2653619.45,1281051.7,71365.68,30,0,Overdue
1453,2986,647,8,20240304,928148.92,695349.24,25773.81,0,0,Standard
